"timestamp";"cul_es_tu...l_actual";"cul_de_lo...apliquen";"cul_de_la...apliquen";"qu_porcen...acin_etc";"aproximad...trabajas";"en_qu_tip...trabajas";"cul_es_la...opcional";"cul_es_el...anos_cop";"qu_tan_se...otamente";"cuntos_ao...ecnologa";"cuntos_ao...nalytics";"cul_es_el...mpletado";"cmo_has_a...apliquen";"cunto_tie...opcional";"de_los_si...cia_c__c";"de_los_si...uencia_c";"de_los_si...cia_java";"de_los_si...__nodejs";"de_los_si...ia_julia";"de_los_si...__octave";"de_los_si...ncia_php";"de_los_si...a_python";"de_los_si...ncia_sql";"de_los_si...uencia_r";"de_los_si...cia_ruby";"de_los_si...__elixir";"de_los_si...ia_scala";"de_los_si...__kotlin";"de_los_si...he_storm";"de_los_si...he_spark";"de_los_si...a_arcgis";"de_los_si...cia_aws_";"de_los_si...ia_azure";"de_los_si...ia_caffe";"de_los_si...cia_cntk";"de_los_si..._core_ml";"de_los_si...arning4j";"de_los_si...icsearch";"de_los_si...ncia_h2o";"de_los_si...a_hadoop";"de_los_si...le_cloud";"de_los_si...ia_excel";"de_los_si...cia_hive";"de_los_si...m_watson";"de_los_si..._jupyter";"de_los_si...ia_kafka";"de_los_si...a_kibana";"de_los_si...ia_knime";"de_los_si...ia_gephi";"de_los_si...logstash";"de_los_si...ia_mysql";"de_los_si..._mongodb";"de_los_si...ia_mxnet";"de_los_si...ia_neo4j";"de_los_si...a_oracle";"de_los_si...a_pandas";"de_los_si...stgresql";"de_los_si..._powerbi";"de_los_si...h__torch";"de_los_si...ik_sense";"de_los_si...ia_redis";"de_los_si...pidminer";"de_los_si...ncia_sas";"de_los_si...cia_spss";"de_los_si...kitlearn";"de_los_si...l_server";"de_los_si...ia_stata";"de_los_si..._tableau";"de_los_si...nsorflow";"de_los_si...idyverse";"adicional..._trabajo";"cules_de_...opcional";"en_qu_ciu...ualmente";"cul_es_tu..._de_edad";"con_qu_gn...ntificas";"de_los_si...ia_keras";"desarrollador...d__fullstack";"analista_de_datos";"cientfico_de_datos";"ingeniero_de_datos";"ingeniero_de_...ine_learning";"lider_de_equi...r__ejecutivo";"administrador...ses_de_datos";"product_manager";"analista_de_negocios";"estudiante";"docente__educador";"investigador_acadmico";"administrador...ta_en_devops";"creacin_y_man...macenamiento";"etl";"etc";"desarrollo_de...ocesar_datos";"anlisis_de_da...ine_learning";"despliege_de_...en_produccin";"entrenamiento..._estadsticos";"generacin_de_...s_e_informes";"identificacin...os_con_datos";"visualizacion...e_dashboards";"investigacin_...os_y_tcnicas";"liderazgo_de_...yo_ingeniera";"no_realizo_tr...do_con_datos";"especializaciones_online";"educacin_formal_pregrado";"educacin_formal_posgrado";"cursos_online_...aciones_pagas";"blog_posts_y_artculos";"cursos_online_gratis";"libros";"papers_de_investigacin";"videos";"conferencias_p...les_y_meetups";"cursos_presenc...s_de_extensin";"podcasts";"especializaciones_presenciales"
2019-07-09 07:28:47;"Empleado, tiempo completo";"Analista de Negocios, Desarrollador Back-End / Front-End / Full-Stack, Ingeniero de Datos";"Creación y mantenimiento de infraestructura de datos almacenamiento, ETL, etc, Generación de reportes e informes, Identificación de problemas de negocio que pueden ser resueltos con datos, Visualizaciones de datos y generación de dashboards";"Todo el tiempo o casi todo el tiempo";"50 a 99";"Empresa/organización extranjera con sede y ventas en Colombia y en el exterior";"Salud / Biomédica";"(4e+06,5e+06]";"Muy rara vez o nunca";"10 años";"8 años";"Posgrado: Especialización";"Conferencias presenciales y Meetups, Cursos online gratis, Cursos online pagos o con certificaciones pagas, Videos";"1 semana o menos";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso exclusivamente en proyectos personales";"Lo uso en el trabajo regularmente";"Lo uso exclusivamente en proyectos personales";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso exclusivamente en proyectos personales";"Lo uso exclusivamente en proyectos personales";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso exclusivamente en proyectos personales";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso exclusivamente en proyectos personales";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso exclusivamente en proyectos personales";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso exclusivamente en proyectos personales";"No lo uso actualmente";"Lo uso exclusivamente en proyectos personales";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso exclusivamente en proyectos personales";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso exclusivamente en proyectos personales";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Teradata, Microstrategy, PDI Pentaho";NA;"Medellín";"30 a 34 años";"Hombre";"No lo uso actualmente";"Sí";"No";"No";"Sí";"No";"No";"No";"No";"Sí";"No";"No";"No";"No";"Sí";"Sí";"Sí";"No";"No";"No";"No";"Sí";"Sí";"Sí";"No";"No";"No";"No";"No";"No";"Sí";"No";"Sí";"No";"No";"Sí";"Sí";"No";"No";"No"
2019-07-09 09:42:22;"No empleado, pero buscando trabajo";"PRACTICANTE CONTABLE";"Generación de reportes e informes";"Solo en pocas ocasiones trabajo con análisis de datos o actividades relacionadas";"100 a 499";"Entidad pública colombiana";"Alimentos";"(0,1e+06]";"Unos pocos días al mes";"Menos de 1 año";"1 año";"Pregrado universitario, con título";"Blog posts y Artículos";"6 a 7 semanas";NA;NA;"Lo uso en el trabajo regularmente";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Lo uso en el trabajo regularmente";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"30 a 34 años";"Hombre";NA;"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Sí";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Sí";"No";"No";"No";"No";"No";"No";"No";"No"
2019-07-09 11:26:45;"Independiente, contratista, freelancer";"Científico de Datos, Desarrollador Back-End / Front-End / Full-Stack, Ingeniero de Machine Learning";"Análisis de datos usando métodos estadísticos o machine learning, Despliege de modelos de machine learning o estadísticos en producción, Entrenamiento y validación de modelos de machine learning o estadísticos";"Cerca de 3/4 del tiempo";"Solo yo";"Empresa/organización colombiana con ventas locales e internacionales";"Transporte";"(1e+06,2e+06]";"La mayoría del tiempo, pero no todo el tiempo";"2 años";"Menos de 1 año";"Educación secundaria";"Blog posts y Artículos, Conferencias presenciales y Meetups, Cursos online gratis, Educación formal pregrado, Libros, Papers de investigación, Videos";"4 a 5 semanas";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso exclusivamente en proyectos personales";"Lo uso exclusivamente en proyectos personales";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"Lo uso exclusivamente en proyectos personales";"Lo uso exclusivamente en proyectos personales";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo, pero con poca frecuencia";"No lo uso actualmente";"Lo uso exclusivamente en proyectos personales";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso exclusivamente en proyectos personales";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso exclusivamente en proyectos personales";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo regularmente";NA;"Algoritmos de Optimización, Aprendizaje no Supervisado (EM, K-means, Apriori, etc), Aprendizaje Supervisado (Regresión lineal/logística, SVM, ANOVA, HMM, etc), Redes Neuronales y Deep Learning (RNN, CNN, GAN, RBM, etc)";"Bogotá";"20 a 24 años";"Hombre";"Lo uso en el trabajo regularmente";"Sí";"No";"Sí";"No";"Sí";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Sí";"Sí";"Sí";"No";"No";"No";"No";"No";"No";"No";"Sí";"No";"No";"Sí";"Sí";"Sí";"Sí";"Sí";"Sí";"No";"No";"No"
2019-07-09 11:51:33;"Empleado, tiempo completo";"Analista de Datos, Ingeniero de Datos";"Creación y mantenimiento de infraestructura de datos almacenamiento, ETL, etc, Desarrollo de software para recoger y procesar datos, Identificación de problemas de negocio que pueden ser resueltos con datos";"Cerca de 3/4 del tiempo";"100 a 499";"Empresa/organización colombiana con ventas locales e internacionales";"Otra";"(2e+06,3e+06]";"Muy rara vez o nunca";"3 años";"2 años";"Pregrado universitario, con título";"Blog posts y Artículos, Cursos online gratis, Cursos online pagos o con certificaciones pagas, Educación formal pregrado, En el trabajo";"6 a 7 semanas";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo, pero con poca frecuencia";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo, pero con poca frecuencia";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";NA;NA;"Medellín";"25 a 29 años";"Hombre";"No lo uso actualmente";"No";"Sí";"No";"Sí";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Sí";"Sí";"Sí";"Sí";"No";"No";"No";"No";"Sí";"No";"No";"No";"No";"No";"Sí";"No";"Sí";"Sí";"Sí";"No";"No";"No";"No";"No";"No";"No"
2019-07-09 15:38:00;"Empleado, tiempo completo";"Lider de Equipo / Manager / Ejecutivo";"Identificación de problemas de negocio que pueden ser resueltos con datos, Liderazgo de equipos de analítica y/o ingeniería";"Solo en pocas ocasiones trabajo con análisis de datos o actividades relacionadas";"500 a 999";"Empresa/organización extranjera con sede y ventas en Colombia y en el exterior";"Finanzas";"(1e+07,Inf]";"Muy rara vez o nunca";"Menos de 1 año";"10 años";"Posgrado: Doctorado";"Conferencias presenciales y Meetups, Educación formal posgrado, Libros";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Algoritmos de Optimización, Aprendizaje Supervisado (Regresión lineal/logística, SVM, ANOVA, HMM, etc)";"Bogotá";"35 a 39 años";"Hombre";NA;"No";"No";"No";"No";"No";"Sí";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Sí";"No";"No";"Sí";"No";"No";"No";"Sí";"No";"No";"No";"Sí";"No";"No";"Sí";"No";"No";"No"
2019-07-09 21:50:05;"Empleado, tiempo completo";"Analista de Datos";"Análisis de datos usando métodos estadísticos o machine learning, Creación y mantenimiento de infraestructura de datos almacenamiento, ETL, etc, Generación de reportes e informes, Visualizaciones de datos y generación de dashboards";"Cerca de 3/4 del tiempo";"100 a 499";"Empresa/organización extranjera con sede y ventas en Colombia y en el exterior";"Marketplace";"(1e+06,2e+06]";"Unos pocos días al mes";"5 años";"9 años";"Pregrado universitario, sin obtener título";"Blog posts y Artículos, Conferencias presenciales y Meetups, Cursos online gratis, Educación formal bachillerato, Educación formal pregrado, Libros, Papers de investigación, Podcasts, Videos";"2 a 3 semanas";"Lo uso exclusivamente en proyectos personales";"Lo uso exclusivamente en proyectos personales";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso exclusivamente en proyectos personales";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso exclusivamente en proyectos personales";"No lo uso actualmente";"No lo uso actualmente";"Lo uso exclusivamente en proyectos personales";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";NA;NA;"Bogotá";"30 a 34 años";"Hombre";"No lo uso actualmente";"No";"Sí";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Sí";"Sí";"Sí";"No";"Sí";"No";"No";"Sí";"No";"Sí";"No";"No";"No";"No";"Sí";"No";"No";"Sí";"Sí";"Sí";"Sí";"Sí";"Sí";"No";"Sí";"No"
2019-07-10 09:54:43;"Empleado, tiempo completo";"Desarrollador Back-End / Front-End / Full-Stack";"No realizo trabajos relacionado con datos";"No realizo laboralmente ninguna de las actividades mencionadas";"10000 o más";"Empresa/organización extranjera con sede y ventas en Colombia y en el exterior";"SaaS";"(2e+06,3e+06]";"Unos pocos días al mes";"2 años";"Menos de 1 año";"Pregrado universitario, sin obtener título";"Blog posts y Artículos, Conferencias presenciales y Meetups, Cursos online gratis, Cursos online pagos o con certificaciones pagas, Educación formal pregrado";"1 semana o menos";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"No lo uso actualmente";"No lo uso actualmente";"Lo uso exclusivamente en proyectos personales";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo, pero con poca frecuencia";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo, pero con poca frecuencia";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"No lo uso actualmente";"Django";"Redes Neuronales y Deep Learning (RNN, CNN, GAN, RBM, etc)";"Medellín";"25 a 29 años";"Hombre";"Lo uso en el trabajo, pero con poca frecuencia";"Sí";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Sí";"No";"Sí";"No";"Sí";"Sí";"Sí";"No";"No";"No";"Sí";"No";"No";"No"
2019-07-10 14:01:29;"Empleado, tiempo completo";"Analista de Negocios, Científico de Datos, Ingeniero de Machine Learning";"Análisis de datos usando métodos estadísticos o machine learning, Despliege de modelos de machine learning o estadísticos en producción, Generación de reportes e informes, Entrenamiento y validación de modelos de machine learning o estadísticos, Identificación de problemas de negocio que pueden ser resueltos con datos, Liderazgo de equipos de analítica y/o ingeniería, Visualizaciones de datos y generación de dashboards";"Cerca de la mitad del tiempo";"500 a 999";"Empresa/organización colombiana con ventas locales e internacionales";"Textiles";"(3e+06,4e+06]";"Muy rara vez o nunca";"8 años";"3 años";"Pregrado universitario, con título";"Blog posts y Artículos, Cursos online gratis, Cursos online pagos o con certificaciones pagas, Especializaciones online, Educación formal pregrado, Libros, Videos";"Más de 12 semanas";NA;NA;NA;NA;NA;NA;NA;"Lo uso en el trabajo regularmente";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo regularmente";NA;NA;NA;NA;NA;"Lo uso en el trabajo regularmente";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo regularmente";NA;NA;NA;NA;NA;NA;"Lo uso en el trabajo, pero con poca frecuencia";NA;"Lo uso en el trabajo regularmente";NA;NA;"Lo uso en el trabajo regularmente";NA;NA;"Lo uso en el trabajo regularmente";NA;NA;"Lo uso en el trabajo regularmente";NA;NA;NA;NA;"Lo uso en el trabajo regularmente";NA;"Lo uso en el trabajo regularmente";NA;"Lo uso en el trabajo regularmente";NA;NA;"No lo uso actualmente";NA;"Lo uso en el trabajo regularmente";NA;NA;"Lo uso en el trabajo regularmente";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo regularmente";NA;"Algoritmos de Optimización, Aprendizaje no Supervisado (EM, K-means, Apriori, etc), Aprendizaje Supervisado (Regresión lineal/logística, SVM, ANOVA, HMM, etc), Métodos Bayesianos (Naive, Gaussian, BBN, etc), Métodos no Paramétricos (kNN, Decision trees, etc), Métodos de Ensamble (Random forests, boosting, etc)";"Medellín";"35 a 39 años";"Hombre";"Lo uso en el trabajo regularmente";"No";"No";"Sí";"No";"Sí";"No";"No";"No";"Sí";"No";"No";"No";"No";"No";"No";"No";"No";"Sí";"Sí";"Sí";"Sí";"Sí";"Sí";"No";"Sí";"No";"Sí";"Sí";"No";"Sí";"Sí";"Sí";"Sí";"No";"Sí";"No";"No";"No";"No"
2019-07-10 20:52:56;"Independiente, contratista, freelancer";"Desarrollador Back-End / Front-End / Full-Stack";"Desarrollo de software para recoger y procesar datos, Generación de reportes e informes";"Solo en pocas ocasiones trabajo con análisis de datos o actividades relacionadas";"100 a 499";"Empresa/organización extranjera sin ventas ni sede en Colombia";"SaaS";"(1e+07,Inf]";"Mi trabajo es 100% remoto";"6 años";"1 año";"Pregrado universitario, con título";"Blog posts y Artículos";"2 a 3 semanas";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo, pero con poca frecuencia";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo, pero con poca frecuencia";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo, pero con poca frecuencia";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo, pero con poca frecuencia";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo, pero con poca frecuencia";"No lo uso actualmente";NA;NA;"Bogotá";"25 a 29 años";"Hombre";"No lo uso actualmente";"Sí";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Sí";"No";"No";"No";"Sí";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Sí";"No";"No";"No";"No";"No";"No";"No";"No"
2019-07-11 15:55:40;"Empleado, tiempo completo";"Administrador de Bases de Datos, Analista de Datos, Analista de Negocios, Desarrollador Back-End / Front-End / Full-Stack";"Análisis de datos usando métodos estadísticos o machine learning, Creación y mantenimiento de infraestructura de datos almacenamiento, ETL, etc, Despliege de modelos de machine learning o estadísticos en producción, Generación de reportes e informes, Investigación de nuevos algoritmos y técnicas, Liderazgo de equipos de analítica y/o ingeniería";"Todo el tiempo o casi todo el tiempo";"50 a 99";"Empresa/organización colombiana con ventas locales e internacionales";"Riesgo";"(2e+06,3e+06]";"Muy rara vez o nunca";"7 años";"6 años";"Pregrado universitario, con título";"Conferencias presenciales y Meetups, Cursos online gratis, Cursos online pagos o con certificaciones pagas, Cursos presenciales / Cursos de extensión, Libros";"1 semana o menos";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo, pero con poca frecuencia";"Lo uso en el trabajo, pero con poca frecuencia";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"Lo uso en el trabajo regularmente";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"Lo uso en el trabajo regularmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";"No lo uso actualmente";NA;"Algoritmos de Optimización, Redes Neuronales y Deep Learning (RNN, CNN, GAN, RBM, etc), Métodos no Paramétricos (kNN, Decision trees, etc), Métodos de Ensamble (Random forests, boosting, etc), Reinforcement Learning (Q-Learning, etc)";"Medellín";"25 a 29 años";"Hombre";"No lo uso actualmente";"Sí";"Sí";"No";"No";"No";"No";"Sí";"No";"Sí";"No";"No";"No";"No";"Sí";"Sí";"Sí";"No";"Sí";"Sí";"No";"Sí";"No";"No";"Sí";"Sí";"No";"No";"No";"No";"Sí";"No";"Sí";"Sí";"No";"No";"Sí";"Sí";"No";"No"
